sample_name,month_sampled,year_sampled,crop_system,sample_block,agg_frac,mgrast_id,agrochem_addition,crop_rotation,cur_land_use,cur_vegetation,cur_vegetation_meth,drainage_class,extreme_event,fao_class,fire,horizon,horizon_meth,link_class_info,local_class,local_class_meth,mgrast_id,microbial_biomass,microbial_biomass_meth,misc_param,ph,ph_meth,pool_dna_extracts,previous_land_use,previous_land_use_meth,profile_position,salinity_meth,samp_weight_dna_ext,sieving,slope_aspect,slope_gradient,soil_type,soil_type_meth,store_cond,texture,texture_meth,tillage,tot_n,tot_n_meth,tot_org_c_meth,tot_org_carb,water_content_soil,water_content_soil_meth,misc_param,misc_param_1,misc_param_10,misc_param_11,misc_param_12,misc_param_13,misc_param_14,misc_param_15,misc_param_16,misc_param_17,misc_param_18,misc_param_2,misc_param_3,misc_param_4,misc_param_5,misc_param_6,misc_param_7,misc_param_8,misc_param_9,MBC_MBN_meth,ExtC_ExtN_meth,AMF_col_meth,misc_para19,root_depth,misc_para20,misc_para21,misc_para22,misc_para23,misc_para24,misc_para25,misc_para26,misc_para27,misc_para28
P13-Micro-October2012,October,2012,prairie,1,micro,mge94616,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.4,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"27.2, 40.5, 32.3",pipette,no,,,,,0.095133449,gravimetric,,env_package: soil,80.94269255,9.166968121,22.703859,2.571270427,2.057228835,0.232986457,1.132525721,,45.5,1352.069489,349.6788991,51.10045247,25.60513215,34.48994049,426.3844837,821.2971433,93.01401391,CFE_K2SO4,K2SO4_extraction,intersect_count,6.1834,0-15,5.4246,10.14664965,3259.226343,0.005013154,0.074503972,-0.790031722,1.86581542,1.89,2.07
P13-MM-October2012,October,2012,prairie,1,MM,mge94619,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.4,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"27.2, 40.5, 32.3",pipette,no,,,,,0.177103718,gravimetric,,env_package: soil,80.94269255,9.166968121,22.703859,2.571270427,2.057228835,0.232986457,1.132525721,,45.5,1634.269533,263.5202451,61.13114908,14.47140987,43.58836007,339.122804,821.2971433,93.01401391,CFE_K2SO4,K2SO4_extraction,intersect_count,6.1834,0-15,5.4246,10.14664965,3259.226343,0.212978014,0.074503972,-0.790031722,1.86581542,1.89,2.07
P13-SM-October2012,October,2012,prairie,1,SM,mge94622,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.4,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"27.2, 40.5, 32.3",pipette,no,,,,,0.15049864,gravimetric,,env_package: soil,80.94269255,9.166968121,22.703859,2.571270427,2.057228835,0.232986457,1.132525721,,45.5,1871.892238,342.7682474,70.44304921,24.73405849,49.51835882,437.9453551,821.2971433,93.01401391,CFE_K2SO4,K2SO4_extraction,intersect_count,6.1834,0-15,5.4246,10.14664965,3259.226343,0.221922624,0.074503972,-0.790031722,1.86581542,1.89,2.07
P13-WS-October2012,October,2012,prairie,1,WS,mge94625,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.4,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"27.2, 40.5, 32.3",pipette,no,,,,,0.201970443,gravimetric,,env_package: soil,80.94269255,9.166968121,22.703859,2.571270427,2.057228835,0.232986457,1.132525721,,45.5,1755.921068,330.4158967,45.2570962,15.92754944,52.35730975,391.6005424,821.2971433,93.01401391,CFE_K2SO4,K2SO4_extraction,intersect_count,6.1834,0-15,5.4246,10.14664965,3259.226343,.,0.074503972,-0.790031722,1.86581542,1.89,2.07
P24-LM-October2012,October,2012,prairie,2,LM,mge94628,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.44,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"28.7, 43.3, 28.0",pipette,no,,,,,0.159982947,gravimetric,,env_package: soil,61.93465927,7.344581768,26.84382298,3.183300839,5.359713856,0.635586877,1.18585972,,33.5,2737.988305,378.1043944,60.86251226,27.06262665,106.8938344,466.0295333,731.5057602,86.74632159,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7971,0-15,5.1059,11.81092734,3390.37119,0.590359829,0.038730395,-0.80795377,0.052092446,1.49,2.12
P24-Micro-October2012,October,2012,prairie,2,micro,mge94631,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.44,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"28.7, 43.3, 28.0",pipette,no,,,,,0.095133449,gravimetric,,env_package: soil,61.93465927,7.344581768,26.84382298,3.183300839,5.359713856,0.635586877,1.18585972,,33.5,,,,,,,731.5057602,86.74632159,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7971,0-15,5.1059,11.81092734,3390.37119,0.0009012,0.038730395,-0.80795377,0.052092446,1.49,2.12
P24-MM-October2012,October,2012,prairie,2,MM,mge94634,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.44,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"28.7, 43.3, 28.0",pipette,no,,,,,0.171376481,gravimetric,,env_package: soil,61.93465927,7.344581768,26.84382298,3.183300839,5.359713856,0.635586877,1.18585972,,33.5,2308.159828,252.2223946,49.56355371,13.00348498,62.79784875,314.7894333,731.5057602,86.74632159,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7971,0-15,5.1059,11.81092734,3390.37119,0.209140044,0.038730395,-0.80795377,0.052092446,1.49,2.12
P24-SM-October2012,October,2012,prairie,2,SM,mge94637,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.44,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"28.7, 43.3, 28.0",pipette,no,,,,,0.154833191,gravimetric,,env_package: soil,61.93465927,7.344581768,26.84382298,3.183300839,5.359713856,0.635586877,1.18585972,,33.5,1704.400317,267.9665697,40.21509684,17.53010076,44.08653498,325.7117673,731.5057602,86.74632159,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7971,0-15,5.1059,11.81092734,3390.37119,0.199598926,0.038730395,-0.80795377,0.052092446,1.49,2.12
P24-WS-October2012,October,2012,prairie,2,WS,mge94640,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.44,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"28.7, 43.3, 28.0",pipette,no,,,,,0.171945701,gravimetric,,env_package: soil,61.93465927,7.344581768,26.84382298,3.183300839,5.359713856,0.635586877,1.18585972,,33.5,1584.683754,278.448768,45.76537125,16.62277643,60.78716725,340.8369157,731.5057602,86.74632159,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7971,0-15,5.1059,11.81092734,3390.37119,.,0.038730395,-0.80795377,0.052092446,1.49,2.12
P31-LM-October2012,October,2012,prairie,3,LM,mge94643,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.64,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"41.2, 32.9, 25.9",pipette,no,,,,,0.189984102,gravimetric,,env_package: soil,70.46030235,7.952450545,.,.,3.943501331,0.445080396,1.128642694,,37.5,4324.097499,617.804743,115.3977029,52.25093491,136.4251733,785.4533808,.,.,CFE_K2SO4,K2SO4_extraction,intersect_count,5.935,0-15,5.1257,.,3735.463228,0.676213421,0.216397532,-0.484027643,.,2.15,1.48
P31-Micro-October2012,October,2012,prairie,3,micro,mge94646,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.64,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"41.2, 32.9, 25.9",pipette,no,,,,,0.109756098,gravimetric,,env_package: soil,70.46030235,7.952450545,.,.,3.943501331,0.445080396,1.128642694,,37.5,1432.827701,514.6102803,111.5640122,46.10873912,45.52156607,672.2830316,.,.,CFE_K2SO4,K2SO4_extraction,intersect_count,5.935,0-15,5.1257,.,3735.463228,0.007214599,0.216397532,-0.484027643,.,2.15,1.48
P31-MM-October2012,October,2012,prairie,3,MM,mge94649,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.64,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"41.2, 32.9, 25.9",pipette,no,,,,,0.184629803,gravimetric,,env_package: soil,70.46030235,7.952450545,.,.,3.943501331,0.445080396,1.128642694,,37.5,2013.046575,484.120852,96.2839972,29.19337616,65.29302388,609.5982254,.,.,CFE_K2SO4,K2SO4_extraction,intersect_count,5.935,0-15,5.1257,.,3735.463228,0.177870642,0.216397532,-0.484027643,.,2.15,1.48
P31-SM-October2012,October,2012,prairie,3,SM,mge94652,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.64,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"41.2, 32.9, 25.9",pipette,no,,,,,0.172131148,gravimetric,,env_package: soil,70.46030235,7.952450545,.,.,3.943501331,0.445080396,1.128642694,,37.5,1693.378726,478.8831797,117.9620569,27.79730293,55.95961593,624.6425395,.,.,CFE_K2SO4,K2SO4_extraction,intersect_count,5.935,0-15,5.1257,.,3735.463228,0.138701338,0.216397532,-0.484027643,.,2.15,1.48
P31-WS-October2012,October,2012,prairie,3,WS,mge94655,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.64,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"41.2, 32.9, 25.9",pipette,no,,,,,0.188745604,gravimetric,,env_package: soil,70.46030235,7.952450545,.,.,3.943501331,0.445080396,1.128642694,,37.5,2615.127065,532.3761511,116.9780654,36.98991208,95.84979731,686.3441286,.,.,CFE_K2SO4,K2SO4_extraction,intersect_count,5.935,0-15,5.1257,.,3735.463228,.,0.216397532,-0.484027643,.,2.15,1.48
P46-LM-October2012,October,2012,prairie,4,LM,mge94658,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.72,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Nicollet loam,USDA NRCS,(-80C) for 2 days,"52.8, 30.5, 16.7",pipette,no,,,,,0.114014252,gravimetric,,env_package: soil,41.13523648,5.389508892,26.66236743,3.49328407,4.772137731,0.625242029,1.310192757,,43,1711.572891,154.977644,20.64668298,7.789359711,86.18073149,183.4136867,448.5972069,58.77488115,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7518,0-15,5.2669,10.90542428,2800.239558,0.457434713,0.189981918,-0.597250944,0.073248187,1.91,2.50
P46-Micro-October2012,October,2012,prairie,4,micro,mge94661,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.72,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Nicollet loam,USDA NRCS,(-80C) for 2 days,"52.8, 30.5, 16.7",pipette,no,,,,,0.069252078,gravimetric,,env_package: soil,41.13523648,5.389508892,26.66236743,3.49328407,4.772137731,0.625242029,1.310192757,,43,935.2123572,148.7536983,15.48817953,8.620029581,28.36121388,172.8619074,448.5972069,58.77488115,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7518,0-15,5.2669,10.90542428,2800.239558,0.023673847,0.189981918,-0.597250944,0.073248187,1.91,2.50
P46-MM-October2012,October,2012,prairie,4,MM,mge94664,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.72,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Nicollet loam,USDA NRCS,(-80C) for 2 days,"52.8, 30.5, 16.7",pipette,no,,,,,0.116595745,gravimetric,,env_package: soil,41.13523648,5.389508892,26.66236743,3.49328407,4.772137731,0.625242029,1.310192757,,43,1172.51955,109.9769995,13.09048176,4.362167467,46.84294611,127.4296487,448.5972069,58.77488115,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7518,0-15,5.2669,10.90542428,2800.239558,0.212342412,0.189981918,-0.597250944,0.073248187,1.91,2.50
P46-SM-October2012,October,2012,prairie,4,SM,mge94667,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.72,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Nicollet loam,USDA NRCS,(-80C) for 2 days,"52.8, 30.5, 16.7",pipette,no,,,,,0.104146577,gravimetric,,env_package: soil,41.13523648,5.389508892,26.66236743,3.49328407,4.772137731,0.625242029,1.310192757,,43,1263.360545,199.886009,18.05943491,10.82208709,42.35292686,228.767531,448.5972069,58.77488115,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7518,0-15,5.2669,10.90542428,2800.239558,0.306549027,0.189981918,-0.597250944,0.073248187,1.91,2.50
P46-WS-October2012,October,2012,prairie,4,WS,mge94670,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.72,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Nicollet loam,USDA NRCS,(-80C) for 2 days,"52.8, 30.5, 16.7",pipette,no,,,,,0.114528102,gravimetric,,env_package: soil,41.13523648,5.389508892,26.66236743,3.49328407,4.772137731,0.625242029,1.310192757,,43,1192.097072,105.2029004,13.64648085,3.847576486,45.78424476,122.6969578,448.5972069,58.77488115,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7518,0-15,5.2669,10.90542428,2800.239558,.,0.189981918,-0.597250944,0.073248187,1.91,2.50
PF15-LM-October2012,October,2012,prairieFert,1,LM,mge94673,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.83,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"29.3, 38.9, 31.9",pipette,no,,,,,0.181034483,gravimetric,,env_package: soil,98.29694199,11.60529435,48.29188113,5.701515064,5.627592442,0.664414024,1.180636357,,68,3282.89455,562.9167891,39.10286105,41.57005563,78.4985809,643.5897058,839.8730381,99.15846444,CFE_K2SO4,K2SO4_extraction,intersect_count,2.1512,0-15,1.9547,8.54424381,3504.591994,0.616951708,0.231973681,-1.01257649,0.289676849,1.92,1.83
PF15-Micro-October2012,October,2012,prairieFert,1,micro,mge94676,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.83,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"29.3, 38.9, 31.9",pipette,no,,,,,0.095133449,gravimetric,,env_package: soil,98.29694199,11.60529435,48.29188113,5.701515064,5.627592442,0.664414024,1.180636357,,68,4016.256633,1377.059474,224.192437,117.8617654,140.8914543,1719.113676,839.8730381,99.15846444,CFE_K2SO4,K2SO4_extraction,intersect_count,2.1512,0-15,1.9547,8.54424381,3504.591994,0.002426636,0.231973681,-1.01257649,0.289676849,1.92,1.83
PF15-MM-October2012,October,2012,prairieFert,1,MM,mge94679,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.83,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"29.3, 38.9, 31.9",pipette,no,,,,,0.152557319,gravimetric,,env_package: soil,98.29694199,11.60529435,48.29188113,5.701515064,5.627592442,0.664414024,1.180636357,,68,1457.081262,488.2237449,56.83237081,38.30761106,59.64583864,583.3637267,839.8730381,99.15846444,CFE_K2SO4,K2SO4_extraction,intersect_count,2.1512,0-15,1.9547,8.54424381,3504.591994,0.20759039,0.231973681,-1.01257649,0.289676849,1.92,1.83
PF15-SM-October2012,October,2012,prairieFert,1,SM,mge94682,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.83,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"29.3, 38.9, 31.9",pipette,no,,,,,0.089820359,gravimetric,,env_package: soil,98.29694199,11.60529435,48.29188113,5.701515064,5.627592442,0.664414024,1.180636357,,68,3298.063486,1112.850105,125.2556737,114.3319067,146.8326606,1352.437686,839.8730381,99.15846444,CFE_K2SO4,K2SO4_extraction,intersect_count,2.1512,0-15,1.9547,8.54424381,3504.591994,0.173031267,0.231973681,-1.01257649,0.289676849,1.92,1.83
PF15-WS-October2012,October,2012,prairieFert,1,WS,mge94685,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.83,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"29.3, 38.9, 31.9",pipette,no,,,,,0.206724782,gravimetric,,env_package: soil,98.29694199,11.60529435,48.29188113,5.701515064,5.627592442,0.664414024,1.180636357,,68,3986.266401,1393.573194,412.5168338,101.7568269,237.9676984,1907.846855,839.8730381,99.15846444,CFE_K2SO4,K2SO4_extraction,intersect_count,2.1512,0-15,1.9547,8.54424381,3504.591994,.,0.231973681,-1.01257649,0.289676849,1.92,1.83
PF23-LM-October2012,October,2012,prairieFert,2,LM,mge94688,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.28,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"34.0, 39.9, 26.1",pipette,no,,,,,0.145901639,gravimetric,,env_package: soil,44.6204787,5.201565748,27.25060858,3.176699047,5.767875759,0.672381513,1.165735084,,55,6184.40756,611.9307492,109.5783247,33.16073449,254.7350174,754.6698083,515.8122036,60.13003824,CFE_K2SO4,K2SO4_extraction,intersect_count,3.7349,0-15,3.4057,11.55998812,3379.631326,0.588073217,0.015472637,-0.441756561,0.136378968,1.55,1.96
PF23-Micro-October2012,October,2012,prairieFert,2,micro,mge94691,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.28,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"34.0, 39.9, 26.1",pipette,no,,,,,0.08411215,gravimetric,,env_package: soil,44.6204787,5.201565748,27.25060858,3.176699047,5.767875759,0.672381513,1.165735084,,55,2854.379065,559.0860415,42.9362965,38.86977326,101.9316858,640.8921113,515.8122036,60.13003824,CFE_K2SO4,K2SO4_extraction,intersect_count,3.7349,0-15,3.4057,11.55998812,3379.631326,0.009084387,0.015472637,-0.441756561,0.136378968,1.55,1.96
PF23-MM-October2012,October,2012,prairieFert,2,MM,mge94694,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.28,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"34.0, 39.9, 26.1",pipette,no,,,,,0.150978565,gravimetric,,env_package: soil,44.6204787,5.201565748,27.25060858,3.176699047,5.767875759,0.672381513,1.165735084,,55,7249.233708,953.4409891,143.6651615,78.34823978,264.2902729,1175.45439,515.8122036,60.13003824,CFE_K2SO4,K2SO4_extraction,intersect_count,3.7349,0-15,3.4057,11.55998812,3379.631326,0.212975081,0.015472637,-0.441756561,0.136378968,1.55,1.96
PF23-SM-October2012,October,2012,prairieFert,2,SM,mge94697,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.28,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"34.0, 39.9, 26.1",pipette,no,,,,,0.140909091,gravimetric,,env_package: soil,44.6204787,5.201565748,27.25060858,3.176699047,5.767875759,0.672381513,1.165735084,,55,6362.056087,919.4471542,167.7316833,102.9603566,222.2854908,1190.139194,515.8122036,60.13003824,CFE_K2SO4,K2SO4_extraction,intersect_count,3.7349,0-15,3.4057,11.55998812,3379.631326,0.189867315,0.015472637,-0.441756561,0.136378968,1.55,1.96
